RUN	XFSCustomSimulationTest	78rs	xfscustomsimulationtest	1528308638658	 	2.0
USER	TAU	382	START	1528308643263	1528308643263
USER	TAU	381	START	1528308643263	1528308643263
REQUEST	SVU	1		Subject Redirect 1	1528308643114	1528308643271	OK	 
USER	TAU	383	START	1528308643273	1528308643273
REQUEST	TAU	50		searching	1528308643153	1528308643276	OK	 
USER	TAU	50	END	1528308640344	1528308643278
USER	TAU	384	START	1528308643284	1528308643284
USER	TAU	385	START	1528308643304	1528308643304
USER	TAU	386	START	1528308643313	1528308643313
USER	PU	450	START	1528308643313	1528308643313
USER	TAU	387	START	1528308643323	1528308643323
USER	TAU	388	START	1528308643333	1528308643333
REQUEST	TAU	52		searching	1528308643213	1528308643338	OK	 
REQUEST	TAU	51		searching	1528308643184	1528308643338	OK	 
USER	TAU	52	END	1528308640363	1528308643340
USER	TAU	51	END	1528308640353	1528308643340
USER	TAU	389	START	1528308643344	1528308643344
USER	TAU	390	START	1528308643354	1528308643354
USER	TAU	391	START	1528308643364	1528308643364
USER	TAU	392	START	1528308643364	1528308643364
USER	TAU	393	START	1528308643373	1528308643373
USER	TAU	394	START	1528308643387	1528308643387
REQUEST	TAU	53		searching	1528308643256	1528308643390	OK	 
REQUEST	TAU	54		searching	1528308643274	1528308643390	OK	 
USER	TAU	54	END	1528308640384	1528308643392
USER	TAU	53	END	1528308640373	1528308643392
USER	TAU	395	START	1528308643394	1528308643394
USER	TAU	396	START	1528308643404	1528308643404
USER	TAU	397	START	1528308643413	1528308643413
USER	PU	451	START	1528308643413	1528308643413
USER	TAU	398	START	1528308643423	1528308643423
USER	TAU	399	START	1528308643433	1528308643433
REQUEST	TAU	55		searching	1528308643313	1528308643441	OK	 
USER	TAU	55	END	1528308640393	1528308643443
USER	TAU	400	START	1528308643444	1528308643444
REQUEST	TAU	56		searching	1528308643344	1528308643449	OK	 
USER	TAU	56	END	1528308640404	1528308643450
USER	TAU	401	START	1528308643454	1528308643454
USER	TAU	402	START	1528308643454	1528308643454
USER	TAU	403	START	1528308643464	1528308643464
USER	TAU	404	START	1528308643473	1528308643473
REQUEST	TAU	57		searching	1528308643373	1528308643473	OK	 
USER	TAU	57	END	1528308640414	1528308643474
USER	TAU	405	START	1528308643483	1528308643483
REQUEST	PU	218		pinging	1528308643403	1528308643487	OK	 
USER	PU	218	END	1528308640414	1528308643488
USER	TAU	406	START	1528308643493	1528308643493
USER	TAU	407	START	1528308643503	1528308643503
USER	TAU	408	START	1528308643513	1528308643513
USER	PU	452	START	1528308643513	1528308643513
USER	TAU	409	START	1528308643524	1528308643524
USER	TAU	410	START	1528308643534	1528308643534
USER	TAU	411	START	1528308643543	1528308643543
USER	TAU	412	START	1528308643543	1528308643543
REQUEST	TAU	58		searching	1528308643444	1528308643551	OK	 
USER	TAU	413	START	1528308643554	1528308643554
USER	TAU	58	END	1528308640423	1528308643555
USER	TAU	414	START	1528308643564	1528308643564
USER	TAU	415	START	1528308643573	1528308643573
USER	TAU	416	START	1528308643583	1528308643583
REQUEST	TAU	59		searching	1528308643473	1528308643586	OK	 
USER	TAU	59	END	1528308640434	1528308643590
USER	TAU	417	START	1528308643593	1528308643593
USER	TAU	418	START	1528308643605	1528308643605
REQUEST	TAU	60		searching	1528308643503	1528308643608	OK	 
USER	TAU	419	START	1528308643614	1528308643614
USER	TAU	60	END	1528308640444	1528308643614
USER	PU	453	START	1528308643614	1528308643614
USER	TAU	420	START	1528308643623	1528308643623
USER	TAU	421	START	1528308643635	1528308643635
